Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,"Returned Refugees","Asylum Seekers",IDPs,"Returned IDPs",Stateless,HST,OOC
2019,Armenia,Azerbaijan,ARM,AZE,1888,0,5,0,0,0,0,0
2019,Australia,Azerbaijan,AUS,AZE,9,0,15,0,0,0,0,0
2019,Austria,Azerbaijan,AUT,AZE,240,0,179,0,0,0,0,0
2019,Azerbaijan,Azerbaijan,AZE,AZE,0,0,0,652326,0,0,0,0
2019,Belgium,Azerbaijan,BEL,AZE,97,0,37,0,0,0,0,0
2019,Belarus,Azerbaijan,BLR,AZE,5,0,0,0,0,0,0,0
2019,"Bosnia and Herzegovina",Azerbaijan,BIH,AZE,0,0,5,0,0,0,0,0
2019,Canada,Azerbaijan,CAN,AZE,548,0,250,0,0,0,0,0
2019,Czechia,Azerbaijan,CZE,AZE,20,0,25,0,0,0,0,0
2019,Denmark,Azerbaijan,DNK,AZE,41,0,0,0,0,0,0,0
2019,Estonia,Azerbaijan,EST,AZE,5,0,0,0,0,0,0,0
2019,Finland,Azerbaijan,FIN,AZE,58,0,0,0,0,0,0,0
2019,France,Azerbaijan,FRA,AZE,2942,0,537,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Azerbaijan,GBR,AZE,159,0,57,0,0,0,0,0
2019,Georgia,Azerbaijan,GEO,AZE,5,0,5,0,0,0,0,0
2019,Germany,Azerbaijan,DEU,AZE,3784,0,5017,0,0,0,0,0
2019,Greece,Azerbaijan,GRC,AZE,5,0,5,0,0,0,0,0
2019,Croatia,Azerbaijan,HRV,AZE,5,0,0,0,0,0,0,0
2019,Hungary,Azerbaijan,HUN,AZE,13,0,0,0,0,0,0,0
2019,Ireland,Azerbaijan,IRL,AZE,5,0,0,0,0,0,0,0
2019,Israel,Azerbaijan,ISR,AZE,0,0,69,0,0,0,0,0
2019,Italy,Azerbaijan,ITA,AZE,97,0,35,0,0,0,0,0
2019,"Rep. of Korea",Azerbaijan,KOR,AZE,0,0,7,0,0,0,0,0
2019,Lithuania,Azerbaijan,LTU,AZE,16,0,0,0,0,0,0,0
2019,Luxembourg,Azerbaijan,LUX,AZE,15,0,0,0,0,0,0,0
2019,Latvia,Azerbaijan,LVA,AZE,11,0,15,0,0,0,0,0
2019,"Rep. of Moldova",Azerbaijan,MDA,AZE,5,0,7,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Azerbaijan,NLD,AZE,229,0,126,0,0,0,0,0
2019,Norway,Azerbaijan,NOR,AZE,27,0,5,0,0,0,0,0
2019,Poland,Azerbaijan,POL,AZE,8,0,19,0,0,0,0,0
2019,"Russian Federation",Azerbaijan,RUS,AZE,18,0,11,0,0,0,0,0
2019,Spain,Azerbaijan,ESP,AZE,49,0,65,0,0,0,0,0
2019,Slovenia,Azerbaijan,SVN,AZE,0,0,5,0,0,0,0,0
2019,Sweden,Azerbaijan,SWE,AZE,651,0,453,0,0,0,0,0
2019,Switzerland,Azerbaijan,CHE,AZE,118,0,158,0,0,0,0,0
2019,Turkmenistan,Azerbaijan,TKM,AZE,7,0,0,0,0,0,0,0
2019,Ukraine,Azerbaijan,UKR,AZE,72,0,22,0,0,0,0,0
2019,"United States of America",Azerbaijan,USA,AZE,474,0,1098,0,0,0,0,0
2019,Australia,Bahrain,AUS,BHR,92,0,22,0,0,0,0,0
2019,Canada,Bahrain,CAN,BHR,56,0,28,0,0,0,0,0
2019,France,Bahrain,FRA,BHR,10,0,0,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Bahrain,GBR,BHR,177,0,12,0,0,0,0,0
2019,Germany,Bahrain,DEU,BHR,89,0,5,0,0,0,0,0
2019,Ireland,Bahrain,IRL,BHR,5,0,5,0,0,0,0,0
2019,Iraq,Bahrain,IRQ,BHR,0,0,23,0,0,0,0,0
2019,Italy,Bahrain,ITA,BHR,5,0,0,0,0,0,0,0
2019,Lebanon,Bahrain,LBN,BHR,19,0,7,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Bahrain,NLD,BHR,9,0,0,0,0,0,0,0
2019,"New Zealand",Bahrain,NZL,BHR,26,0,0,0,0,0,0,0
2019,"South Africa",Bahrain,ZAF,BHR,0,0,10,0,0,0,0,0
2019,Sweden,Bahrain,SWE,BHR,17,0,5,0,0,0,0,0
2019,Switzerland,Bahrain,CHE,BHR,5,0,0,0,0,0,0,0
2019,"Syrian Arab Rep.",Bahrain,SYR,BHR,0,0,5,0,0,0,0,0
2019,"United States of America",Bahrain,USA,BHR,47,0,34,0,0,0,0,0
2019,Canada,Barbados,CAN,BRB,230,0,106,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Barbados,GBR,BRB,13,0,5,0,0,0,0,0
2019,"United States of America",Barbados,USA,BRB,0,0,5,0,0,0,0,0
2019,Angola,Burundi,AGO,BDI,18,0,99,0,0,0,0,0
2019,Egypt,Burundi,EGY,BDI,51,0,52,0,0,0,0,0
2019,Argentina,Burundi,ARG,BDI,5,0,0,0,0,0,0,0
2019,Australia,Burundi,AUS,BDI,38,0,36,0,0,0,0,0
2019,Austria,Burundi,AUT,BDI,16,0,0,0,0,0,0,0
2019,Burundi,Burundi,BDI,BDI,0,0,0,33256,0,0,0,805
2019,Belgium,Burundi,BEL,BDI,1179,0,238,0,0,0,0,0
2019,Benin,Burundi,BEN,BDI,7,0,0,0,0,0,0,0
2019,"Burkina Faso",Burundi,BFA,BDI,29,0,0,0,0,0,0,0
2019,Botswana,Burundi,BWA,BDI,71,0,0,0,0,0,0,0
2019,Brazil,Burundi,BRA,BDI,46,0,22,0,0,0,0,0
2019,Canada,Burundi,CAN,BDI,2486,0,654,0,0,0,0,0
2019,"Central African Rep.",Burundi,CAF,BDI,22,0,0,0,0,0,0,0
2019,Chad,Burundi,TCD,BDI,5,0,0,0,0,0,0,0
2019,China,Burundi,CHN,BDI,7,0,0,0,0,0,0,0
2019,Cameroon,Burundi,CMR,BDI,69,0,24,0,0,0,0,0
2019,Congo,Burundi,COG,BDI,66,0,8,0,0,0,0,11
2019,"Dem. Rep. of the Congo",Burundi,COD,BDI,47570,101,2199,0,0,0,0,0
2019,"Costa Rica",Burundi,CRI,BDI,5,0,0,0,0,0,0,0
2019,Czechia,Burundi,CZE,BDI,5,0,0,0,0,0,0,0
2019,Denmark,Burundi,DNK,BDI,5,0,5,0,0,0,0,0
2019,Ethiopia,Burundi,ETH,BDI,59,0,71,0,0,0,0,0
2019,Finland,Burundi,FIN,BDI,5,0,5,0,0,0,0,0
2019,France,Burundi,FRA,BDI,1089,0,573,0,0,0,0,0
2019,Gabon,Burundi,GAB,BDI,6,0,0,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Burundi,GBR,BDI,54,0,12,0,0,0,0,0
2019,Germany,Burundi,DEU,BDI,118,0,49,0,0,0,0,0
2019,Ghana,Burundi,GHA,BDI,12,0,16,0,0,0,0,0
2019,Guinea-Bissau,Burundi,GNB,BDI,5,0,0,0,0,0,0,0
2019,Greece,Burundi,GRC,BDI,35,0,40,0,0,0,0,0
2019,Guinea,Burundi,GIN,BDI,5,0,0,0,0,0,0,0
2019,"China, Hong Kong SAR",Burundi,HKG,BDI,12,0,0,0,0,0,0,0
2019,Hungary,Burundi,HUN,BDI,0,0,5,0,0,0,0,0
2019,"Cote d'Ivoire",Burundi,CIV,BDI,36,0,0,0,0,0,0,0
2019,Ireland,Burundi,IRL,BDI,21,0,7,0,0,0,0,0
2019,Italy,Burundi,ITA,BDI,29,0,5,0,0,0,0,0
2019,Japan,Burundi,JPN,BDI,9,0,0,0,0,0,0,0
2019,Kenya,Burundi,KEN,BDI,5775,156,9323,0,0,0,0,0
2019,"Rep. of Korea",Burundi,KOR,BDI,39,0,16,0,0,0,0,0
2019,Madagascar,Burundi,MDG,BDI,5,0,0,0,0,0,0,0
2019,Mali,Burundi,MLI,BDI,12,0,6,0,0,0,0,0
2019,Malawi,Burundi,MWI,BDI,2592,0,7487,0,0,0,0,7
2019,Morocco,Burundi,MAR,BDI,0,0,5,0,0,0,0,0
2019,Mozambique,Burundi,MOZ,BDI,906,0,7482,0,0,0,0,0
2019,Namibia,Burundi,NAM,BDI,273,0,119,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Burundi,NLD,BDI,128,0,13,0,0,0,0,0
2019,Norway,Burundi,NOR,BDI,51,0,0,0,0,0,0,0
2019,Philippines,Burundi,PHL,BDI,13,0,0,0,0,0,0,0
2019,Romania,Burundi,ROU,BDI,7,0,0,0,0,0,0,0
2019,"South Africa",Burundi,ZAF,BDI,2699,0,7171,0,0,0,0,0
2019,Rwanda,Burundi,RWA,BDI,71488,0,77,0,0,0,0,1767
2019,Senegal,Burundi,SEN,BDI,8,0,8,0,0,0,0,0
2019,Spain,Burundi,ESP,BDI,6,0,0,0,0,0,0,0
2019,"Serbia and Kosovo: S/RES/1244 (1999)",Burundi,SRB,BDI,0,0,26,0,0,0,0,0
2019,"South Sudan",Burundi,SSD,BDI,55,0,844,0,0,0,0,0
2019,Slovakia,Burundi,SVK,BDI,5,0,0,0,0,0,0,0
2019,Eswatini,Burundi,SWZ,BDI,183,0,135,0,0,0,0,0
2019,Sweden,Burundi,SWE,BDI,217,0,113,0,0,0,0,0
2019,Switzerland,Burundi,CHE,BDI,123,0,37,0,0,0,0,0
2019,"United Rep. of Tanzania",Burundi,TZA,BDI,192231,20916,12059,0,0,0,0,14963
2019,Togo,Burundi,TGO,BDI,5,0,0,0,0,0,0,0
2019,Uganda,Burundi,UGA,BDI,43888,0,1783,0,0,0,0,0
2019,"United States of America",Burundi,USA,BDI,846,0,612,0,0,0,0,0
2019,Zambia,Burundi,ZMB,BDI,5490,5,1528,0,0,0,0,0
2019,Zimbabwe,Burundi,ZWE,BDI,660,0,202,0,0,0,0,52
2019,Australia,Belgium,AUS,BEL,0,0,9,0,0,0,0,0
2019,Brazil,Belgium,BRA,BEL,0,0,6,0,0,0,0,0
2019,Canada,Belgium,CAN,BEL,5,0,30,0,0,0,0,0
2019,Germany,Belgium,DEU,BEL,6,0,0,0,0,0,0,0
2019,Italy,Belgium,ITA,BEL,0,0,5,0,0,0,0,0
2019,"Russian Federation",Belgium,RUS,BEL,0,0,23,0,0,0,0,0
2019,"United States of America",Belgium,USA,BEL,23,0,32,0,0,0,0,0
2019,Afghanistan,Benin,AFG,BEN,0,0,5,0,0,0,0,0
2019,Algeria,Benin,DZA,BEN,0,0,15,0,0,0,0,0
2019,Austria,Benin,AUT,BEN,5,0,28,0,0,0,0,0
2019,Burundi,Benin,BDI,BEN,0,0,0,0,0,0,0,6
2019,Belgium,Benin,BEL,BEN,43,0,28,0,0,0,0,0
2019,Brazil,Benin,BRA,BEN,0,0,263,0,0,0,0,0
2019,Canada,Benin,CAN,BEN,51,0,63,0,0,0,0,0
2019,France,Benin,FRA,BEN,76,0,234,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Benin,GBR,BEN,9,0,12,0,0,0,0,0
2019,Germany,Benin,DEU,BEN,92,0,184,0,0,0,0,0
2019,Ghana,Benin,GHA,BEN,5,0,5,0,0,0,0,0
2019,Greece,Benin,GRC,BEN,0,0,6,0,0,0,0,0
2019,"Cote d'Ivoire",Benin,CIV,BEN,0,0,5,0,0,0,0,0
2019,India,Benin,IND,BEN,0,0,5,0,0,0,0,0
2019,Ireland,Benin,IRL,BEN,5,0,0,0,0,0,0,0
2019,Israel,Benin,ISR,BEN,0,0,5,0,0,0,0,0
2019,Italy,Benin,ITA,BEN,297,0,36,0,0,0,0,0
2019,"Rep. of Korea",Benin,KOR,BEN,0,0,5,0,0,0,0,0
2019,Luxembourg,Benin,LUX,BEN,0,0,10,0,0,0,0,0
2019,Mauritania,Benin,MRT,BEN,0,0,6,0,0,0,0,0
2019,Mexico,Benin,MEX,BEN,0,0,9,0,0,0,0,0
2019,Morocco,Benin,MAR,BEN,0,0,5,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Benin,NLD,BEN,5,0,5,0,0,0,0,0
2019,Nigeria,Benin,NGA,BEN,5,0,0,0,0,0,0,0
2019,Portugal,Benin,PRT,BEN,0,0,5,0,0,0,0,0
2019,"South Africa",Benin,ZAF,BEN,5,0,47,0,0,0,0,0
2019,Senegal,Benin,SEN,BEN,0,0,5,0,0,0,0,0
2019,Spain,Benin,ESP,BEN,5,0,15,0,0,0,0,0
2019,Sweden,Benin,SWE,BEN,10,0,0,0,0,0,0,0
2019,Switzerland,Benin,CHE,BEN,19,0,5,0,0,0,0,0
2019,Togo,Benin,TGO,BEN,0,0,5,0,0,0,0,0
2019,"United States of America",Benin,USA,BEN,89,0,198,0,0,0,0,0
2019,Argentina,Bangladesh,ARG,BGD,5,0,84,0,0,0,0,0
2019,Australia,Bangladesh,AUS,BGD,404,0,1195,0,0,0,0,0
2019,Austria,Bangladesh,AUT,BGD,325,0,339,0,0,0,0,0
2019,Belgium,Bangladesh,BEL,BGD,24,0,5,0,0,0,0,0
2019,Belarus,Bangladesh,BLR,BGD,0,0,5,0,0,0,0,0
2019,Brazil,Bangladesh,BRA,BGD,14,0,5370,0,0,0,0,0
2019,"Bosnia and Herzegovina",Bangladesh,BIH,BGD,0,0,0,0,0,0,0,166
2019,Bulgaria,Bangladesh,BGR,BGD,9,0,13,0,0,0,0,0
2019,Canada,Bangladesh,CAN,BGD,1149,0,1399,0,0,0,0,0
2019,Chile,Bangladesh,CHL,BGD,0,0,7,0,0,0,0,0
2019,"Costa Rica",Bangladesh,CRI,BGD,0,0,16,0,0,0,0,0
2019,Cyprus,Bangladesh,CYP,BGD,5,0,1521,0,0,0,0,0
2019,Denmark,Bangladesh,DNK,BGD,20,0,5,0,0,0,0,0
2019,Ecuador,Bangladesh,ECU,BGD,5,0,9,0,0,0,0,0
2019,Fiji,Bangladesh,FJI,BGD,0,0,5,0,0,0,0,0
2019,Finland,Bangladesh,FIN,BGD,24,0,32,0,0,0,0,0
2019,France,Bangladesh,FRA,BGD,6156,0,6722,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Bangladesh,GBR,BGD,1601,0,2329,0,0,0,0,0
2019,Georgia,Bangladesh,GEO,BGD,0,0,25,0,0,0,0,0
2019,Germany,Bangladesh,DEU,BGD,766,0,850,0,0,0,0,0
2019,Greece,Bangladesh,GRC,BGD,295,0,2556,0,0,0,0,0
2019,"China, Hong Kong SAR",Bangladesh,HKG,BGD,5,0,0,0,0,0,0,0
2019,Croatia,Bangladesh,HRV,BGD,6,0,5,0,0,0,0,0
2019,Hungary,Bangladesh,HUN,BGD,8,0,0,0,0,0,0,0
2019,Ireland,Bangladesh,IRL,BGD,57,0,216,0,0,0,0,0
2019,Italy,Bangladesh,ITA,BGD,8974,0,1934,0,0,0,0,0
2019,Jordan,Bangladesh,JOR,BGD,0,0,6,0,0,0,0,0
2019,Japan,Bangladesh,JPN,BGD,24,0,0,0,0,0,0,0
2019,"Rep. of Korea",Bangladesh,KOR,BGD,114,0,1087,0,0,0,0,0
2019,Lebanon,Bangladesh,LBN,BGD,0,0,71,0,0,0,0,5
2019,"Sri Lanka",Bangladesh,LKA,BGD,0,0,5,0,0,0,0,0
2019,Latvia,Bangladesh,LVA,BGD,0,0,5,0,0,0,0,0
2019,"Rep. of Moldova",Bangladesh,MDA,BGD,0,0,21,0,0,0,0,0
2019,Mexico,Bangladesh,MEX,BGD,6,0,5,0,0,0,0,0
2019,Mali,Bangladesh,MLI,BGD,0,0,32,0,0,0,0,0
2019,Malaysia,Bangladesh,MYS,BGD,39,0,17,0,0,0,0,0
2019,Morocco,Bangladesh,MAR,BGD,0,0,132,0,0,0,0,0
2019,Malta,Bangladesh,MLT,BGD,12,0,74,0,0,0,0,0
2019,Nepal,Bangladesh,NPL,BGD,5,0,0,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Bangladesh,NLD,BGD,34,0,15,0,0,0,0,0
2019,Norway,Bangladesh,NOR,BGD,8,0,0,0,0,0,0,0
2019,Nauru,Bangladesh,NRU,BGD,14,0,27,0,0,0,0,0
2019,"New Zealand",Bangladesh,NZL,BGD,7,0,21,0,0,0,0,0
2019,Panama,Bangladesh,PAN,BGD,0,0,18,0,0,0,0,0
2019,Peru,Bangladesh,PER,BGD,26,0,0,0,0,0,0,0
2019,"Papua New Guinea",Bangladesh,PNG,BGD,14,0,0,0,0,0,0,0
2019,Poland,Bangladesh,POL,BGD,8,0,16,0,0,0,0,0
2019,Portugal,Bangladesh,PRT,BGD,5,0,5,0,0,0,0,0
2019,Romania,Bangladesh,ROU,BGD,6,0,14,0,0,0,0,0
2019,"South Africa",Bangladesh,ZAF,BGD,205,0,28347,0,0,0,0,0
2019,"Russian Federation",Bangladesh,RUS,BGD,5,0,0,0,0,0,0,0
2019,Somalia,Bangladesh,SOM,BGD,6,0,0,0,0,0,0,0
2019,Spain,Bangladesh,ESP,BGD,18,0,295,0,0,0,0,0
2019,"Serbia and Kosovo: S/RES/1244 (1999)",Bangladesh,SRB,BGD,0,0,6,0,0,0,0,331
2019,Sweden,Bangladesh,SWE,BGD,253,0,361,0,0,0,0,0
2019,Switzerland,Bangladesh,CHE,BGD,54,0,9,0,0,0,0,0
2019,"Trinidad and Tobago",Bangladesh,TTO,BGD,8,0,89,0,0,0,0,0
2019,Tunisia,Bangladesh,TUN,BGD,0,0,10,0,0,0,0,0
2019,Ukraine,Bangladesh,UKR,BGD,5,0,161,0,0,0,0,0
2019,Uruguay,Bangladesh,URY,BGD,0,0,66,0,0,0,0,0
2019,"United States of America",Bangladesh,USA,BGD,2038,0,7303,0,0,0,0,0
2019,Canada,Bahamas,CAN,BHS,310,0,418,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Bahamas,GBR,BHS,5,0,0,0,0,0,0,0
2019,Italy,Bahamas,ITA,BHS,5,0,0,0,0,0,0,0
2019,"South Africa",Bahamas,ZAF,BHS,0,0,14,0,0,0,0,0
2019,"United States of America",Bahamas,USA,BHS,181,0,96,0,0,0,0,0
2019,Australia,Bhutan,AUS,BTN,5,0,14,0,0,0,0,0
2019,Austria,Bhutan,AUT,BTN,5,0,0,0,0,0,0,0
2019,Brazil,Bhutan,BRA,BTN,30,0,36,0,0,0,0,0
2019,Canada,Bhutan,CAN,BTN,0,0,5,0,0,0,0,0
2019,France,Bhutan,FRA,BTN,126,0,0,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Bhutan,GBR,BTN,64,0,0,0,0,0,0,0
2019,Germany,Bhutan,DEU,BTN,20,0,5,0,0,0,0,0
2019,Ireland,Bhutan,IRL,BTN,10,0,0,0,0,0,0,0
2019,Luxembourg,Bhutan,LUX,BTN,5,0,0,0,0,0,0,0
2019,Nepal,Bhutan,NPL,BTN,6396,0,0,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Bhutan,NLD,BTN,144,0,0,0,0,0,0,0
2019,"United States of America",Bhutan,USA,BTN,34,0,353,0,0,0,0,0
2019,Algeria,"Burkina Faso",DZA,BFA,0,0,13,0,0,0,0,0
2019,Austria,"Burkina Faso",AUT,BFA,9,0,5,0,0,0,0,0
2019,Belgium,"Burkina Faso",BEL,BFA,106,0,62,0,0,0,0,0
2019,"Burkina Faso","Burkina Faso",BFA,BFA,0,0,0,560033,0,0,0,0
2019,Brazil,"Burkina Faso",BRA,BFA,5,0,296,0,0,0,0,0
2019,Canada,"Burkina Faso",CAN,BFA,93,0,153,0,0,0,0,0
2019,Cameroon,"Burkina Faso",CMR,BFA,0,0,30,0,0,0,0,0
2019,Congo,"Burkina Faso",COG,BFA,0,0,5,0,0,0,0,0
2019,"Costa Rica","Burkina Faso",CRI,BFA,0,0,5,0,0,0,0,0
2019,Cyprus,"Burkina Faso",CYP,BFA,0,0,6,0,0,0,0,0
2019,Finland,"Burkina Faso",FIN,BFA,5,0,0,0,0,0,0,0
2019,France,"Burkina Faso",FRA,BFA,283,0,333,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland","Burkina Faso",GBR,BFA,8,0,14,0,0,0,0,0
2019,Germany,"Burkina Faso",DEU,BFA,93,0,176,0,0,0,0,0
2019,Greece,"Burkina Faso",GRC,BFA,17,0,86,0,0,0,0,0
2019,Israel,"Burkina Faso",ISR,BFA,0,0,10,0,0,0,0,0
2019,Italy,"Burkina Faso",ITA,BFA,1212,0,126,0,0,0,0,0
2019,Jordan,"Burkina Faso",JOR,BFA,0,0,5,0,0,0,0,0
2019,"Rep. of Korea","Burkina Faso",KOR,BFA,0,0,11,0,0,0,0,0
2019,Luxembourg,"Burkina Faso",LUX,BFA,0,0,5,0,0,0,0,0
2019,Mauritania,"Burkina Faso",MRT,BFA,0,0,25,0,0,0,0,0
2019,Mexico,"Burkina Faso",MEX,BFA,0,0,14,0,0,0,0,0
2019,Mali,"Burkina Faso",MLI,BFA,8457,0,72,0,0,0,0,0
2019,Morocco,"Burkina Faso",MAR,BFA,0,0,25,0,0,0,0,0
2019,Malta,"Burkina Faso",MLT,BFA,5,0,11,0,0,0,0,0
2019,"Netherlands (Kingdom of the)","Burkina Faso",NLD,BFA,14,0,5,0,0,0,0,0
2019,Niger,"Burkina Faso",NER,BFA,0,0,0,0,0,0,0,2190
2019,Poland,"Burkina Faso",POL,BFA,0,0,5,0,0,0,0,0
2019,"South Africa","Burkina Faso",ZAF,BFA,0,0,44,0,0,0,0,0
2019,Senegal,"Burkina Faso",SEN,BFA,0,0,5,0,0,0,0,0
2019,Spain,"Burkina Faso",ESP,BFA,0,0,130,0,0,0,0,0
2019,Sweden,"Burkina Faso",SWE,BFA,5,0,5,0,0,0,0,0
2019,Switzerland,"Burkina Faso",CHE,BFA,18,0,5,0,0,0,0,0
2019,Togo,"Burkina Faso",TGO,BFA,0,0,5,0,0,0,0,0
2019,Tunisia,"Burkina Faso",TUN,BFA,0,0,12,0,0,0,0,0
2019,"United States of America","Burkina Faso",USA,BFA,1403,0,3292,0,0,0,0,0
2019,Australia,Belarus,AUS,BLR,7,0,0,0,0,0,0,0
2019,Austria,Belarus,AUT,BLR,49,0,20,0,0,0,0,0
2019,Belgium,Belarus,BEL,BLR,45,0,6,0,0,0,0,0
2019,Canada,Belarus,CAN,BLR,54,0,23,0,0,0,0,0
2019,Cyprus,Belarus,CYP,BLR,0,0,6,0,0,0,0,0
2019,Czechia,Belarus,CZE,BLR,175,0,14,0,0,0,0,0
2019,Denmark,Belarus,DNK,BLR,5,0,11,0,0,0,0,0
2019,Finland,Belarus,FIN,BLR,14,0,17,0,0,0,0,0
2019,France,Belarus,FRA,BLR,524,0,22,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Belarus,GBR,BLR,124,0,18,0,0,0,0,0
2019,Germany,Belarus,DEU,BLR,193,0,331,0,0,0,0,0
2019,Greece,Belarus,GRC,BLR,5,0,0,0,0,0,0,0
2019,Croatia,Belarus,HRV,BLR,5,0,0,0,0,0,0,0
2019,Iceland,Belarus,ISL,BLR,0,0,5,0,0,0,0,0
2019,Ireland,Belarus,IRL,BLR,22,0,0,0,0,0,0,0
2019,Israel,Belarus,ISR,BLR,0,0,952,0,0,0,0,0
2019,Italy,Belarus,ITA,BLR,40,0,22,0,0,0,0,0
2019,Lithuania,Belarus,LTU,BLR,35,0,12,0,0,0,0,0
2019,Luxembourg,Belarus,LUX,BLR,7,0,20,0,0,0,0,0
2019,Montenegro,Belarus,MNE,BLR,5,0,0,0,0,0,0,0
2019,Malta,Belarus,MLT,BLR,9,0,0,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Belarus,NLD,BLR,45,0,65,0,0,0,0,0
2019,Norway,Belarus,NOR,BLR,5,0,0,0,0,0,0,0
2019,Panama,Belarus,PAN,BLR,7,0,5,0,0,0,0,0
2019,Poland,Belarus,POL,BLR,201,0,63,0,0,0,0,0
2019,Portugal,Belarus,PRT,BLR,16,0,0,0,0,0,0,0
2019,Spain,Belarus,ESP,BLR,10,0,95,0,0,0,0,0
2019,Sweden,Belarus,SWE,BLR,116,0,85,0,0,0,0,0
2019,Switzerland,Belarus,CHE,BLR,52,0,20,0,0,0,0,0
2019,Ukraine,Belarus,UKR,BLR,24,0,7,0,0,0,0,0
2019,"United States of America",Belarus,USA,BLR,1631,0,2193,0,0,0,0,0
2019,Argentina,"Bolivia (Plurinational State of)",ARG,BOL,5,0,56,0,0,0,0,0
2019,Austria,"Bolivia (Plurinational State of)",AUT,BOL,11,0,0,0,0,0,0,0
2019,Brazil,"Bolivia (Plurinational State of)",BRA,BOL,154,0,426,0,0,0,0,0
2019,Canada,"Bolivia (Plurinational State of)",CAN,BOL,31,0,26,0,0,0,0,0
2019,Chile,"Bolivia (Plurinational State of)",CHL,BOL,0,0,21,0,0,0,0,0
2019,Colombia,"Bolivia (Plurinational State of)",COL,BOL,5,0,0,0,0,0,0,0
2019,"Costa Rica","Bolivia (Plurinational State of)",CRI,BOL,0,0,5,0,0,0,0,0
2019,France,"Bolivia (Plurinational State of)",FRA,BOL,38,0,7,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland","Bolivia (Plurinational State of)",GBR,BOL,18,0,33,0,0,0,0,0
2019,Germany,"Bolivia (Plurinational State of)",DEU,BOL,7,0,0,0,0,0,0,0
2019,Ireland,"Bolivia (Plurinational State of)",IRL,BOL,12,0,41,0,0,0,0,0
2019,Italy,"Bolivia (Plurinational State of)",ITA,BOL,16,0,6,0,0,0,0,0
2019,"Rep. of Korea","Bolivia (Plurinational State of)",KOR,BOL,0,0,5,0,0,0,0,0
2019,Mexico,"Bolivia (Plurinational State of)",MEX,BOL,0,0,6,0,0,0,0,0
2019,Paraguay,"Bolivia (Plurinational State of)",PRY,BOL,16,0,0,0,0,0,0,0
2019,Peru,"Bolivia (Plurinational State of)",PER,BOL,20,0,18,0,0,0,0,0
2019,Spain,"Bolivia (Plurinational State of)",ESP,BOL,9,0,115,0,0,0,0,0
2019,Sweden,"Bolivia (Plurinational State of)",SWE,BOL,56,0,20,0,0,0,0,0
2019,Uruguay,"Bolivia (Plurinational State of)",URY,BOL,5,0,0,0,0,0,0,0
2019,"United States of America","Bolivia (Plurinational State of)",USA,BOL,111,0,453,0,0,0,0,0
2019,Australia,Botswana,AUS,BWA,0,0,8,0,0,0,0,0
2019,Canada,Botswana,CAN,BWA,180,0,10,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Botswana,GBR,BWA,33,0,63,0,0,0,0,0
2019,Germany,Botswana,DEU,BWA,5,0,5,0,0,0,0,0
2019,Ireland,Botswana,IRL,BWA,10,0,35,0,0,0,0,0
2019,Israel,Botswana,ISR,BWA,0,0,7,0,0,0,0,0
2019,"South Africa",Botswana,ZAF,BWA,0,0,5,0,0,0,0,0
2019,"United States of America",Botswana,USA,BWA,0,0,6,0,0,0,0,0
2019,Argentina,Brazil,ARG,BRA,0,0,7,0,0,0,0,0
2019,Australia,Brazil,AUS,BRA,5,0,119,0,0,0,0,0
2019,Belgium,Brazil,BEL,BRA,8,0,7,0,0,0,0,0
2019,Canada,Brazil,CAN,BRA,102,0,515,0,0,0,0,0
2019,"Costa Rica",Brazil,CRI,BRA,0,0,12,0,0,0,0,0
2019,Ecuador,Brazil,ECU,BRA,5,0,15,0,0,0,0,0
2019,Finland,Brazil,FIN,BRA,5,0,0,0,0,0,0,0
2019,France,Brazil,FRA,BRA,23,0,10,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Brazil,GBR,BRA,28,0,143,0,0,0,0,0
2019,Germany,Brazil,DEU,BRA,33,0,46,0,0,0,0,0
2019,Greece,Brazil,GRC,BRA,0,0,14,0,0,0,0,0
2019,Ireland,Brazil,IRL,BRA,5,0,178,0,0,0,0,0
